"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nfix.8",5.76030921380938e-49,-1.11959288845097,0.592,0.821,1.17631274455201e-44,"SMC_4","Nfix"
"Nav1.7",7.24679216643435e-49,-1.32858785653869,0.077,0.549,1.47986742830756e-44,"SMC_4","Nav1"
"Add3.10",8.35258543559049e-49,-1.34524357442363,0.074,0.563,1.70568147180193e-44,"SMC_4","Add3"
"Mapre2.1",8.82472723927419e-49,1.02761162522758,0.665,0.361,1.80209754953218e-44,"SMC_4","Mapre2"
"Rbp4.11",1.36926399923125e-48,-2.06363784931997,0.029,0.501,2.79617401283014e-44,"SMC_4","Rbp4"
"Ramp2.10",1.41084904307042e-48,-1.64574983337663,0.022,0.496,2.88109483085411e-44,"SMC_4","Ramp2"
"Rpl37a.3",3.11912532596775e-48,-0.676547570635892,0.989,0.994,6.36956582815874e-44,"SMC_4","Rpl37a"
"Rbpms.10",4.17027605311983e-48,0.797949627067156,0.934,0.606,8.516120728076e-44,"SMC_4","Rbpms"
"Hey2.7",4.23220097582941e-48,0.819257551308902,0.463,0.162,8.64257761274124e-44,"SMC_4","Hey2"
"Fbln2.11",4.90357585454981e-48,-2.27808364489232,0.033,0.5,1.00135922525762e-43,"SMC_4","Fbln2"
"Col14a1.12",5.41056729929937e-48,-1.82585559462924,0.221,0.651,1.10489194818992e-43,"SMC_4","Col14a1"
"Atp2a2.11",5.79226071188237e-48,1.15362039868856,0.89,0.762,1.1828375599735e-43,"SMC_4","Atp2a2"
"Myom1.10",8.06179470913022e-48,0.807758519867549,0.64,0.243,1.64629909755148e-43,"SMC_4","Myom1"
"Slc8a1.5",1.19515748351417e-47,0.999898263659052,0.632,0.313,2.44063109708429e-43,"SMC_4","Slc8a1"
"Btg1.8",1.6904989022299e-47,1.11166641070821,0.849,0.592,3.45216780824368e-43,"SMC_4","Btg1"
"Col6a1.10",2.01562469472861e-47,-1.17703574923819,0.268,0.725,4.11610718910529e-43,"SMC_4","Col6a1"
"Rpl18a.4",2.28358500293719e-47,-0.691368019265062,0.96,0.988,4.66330893449803e-43,"SMC_4","Rpl18a"
"Rnd2",2.37679982674297e-47,0.611170781981531,0.382,0.116,4.85366292619181e-43,"SMC_4","Rnd2"
"Fry.10",2.86643476998754e-47,1.13846543230979,0.71,0.391,5.85354644379156e-43,"SMC_4","Fry"
"Adamtsl1.6",2.9206197314884e-47,0.767230371468145,0.393,0.12,5.96419755367246e-43,"SMC_4","Adamtsl1"
"Ablim1.9",4.58543512999883e-47,-1.43555041887158,0.107,0.563,9.36391707897062e-43,"SMC_4","Ablim1"
"Pmepa1.9",5.42790056618991e-47,-1.37371664350226,0.529,0.822,1.10843157462164e-42,"SMC_4","Pmepa1"
"Atp5a1.1",6.27090358071663e-47,0.889508267007027,0.893,0.777,1.28058122021814e-42,"SMC_4","Atp5a1"
"Naf1.2",7.10626298590588e-47,0.900064655509594,0.518,0.218,1.45116996435184e-42,"SMC_4","Naf1"
"Ppp1r12c.8",1.24242086755838e-46,0.924001706381103,0.636,0.323,2.53714765364096e-42,"SMC_4","Ppp1r12c"
"Tmem38b.8",1.8459517360348e-46,0.902999909547948,0.585,0.258,3.76961804015667e-42,"SMC_4","Tmem38b"
"Rps29.4",1.96741409928047e-46,-0.600861912560493,0.993,0.998,4.01765633214065e-42,"SMC_4","Rps29"
"Sntb1.1",2.40972678798866e-46,0.572847026206903,0.309,0.08,4.92090307375165e-42,"SMC_4","Sntb1"
"Arhgap29.8",3.37351748567077e-46,0.984785170153669,0.629,0.298,6.88906005748828e-42,"SMC_4","Arhgap29"
"Utrn.11",3.40020886559434e-46,1.12022635963129,0.779,0.523,6.9435665244302e-42,"SMC_4","Utrn"
"Errfi1.9",3.43060098231596e-46,1.2879129228102,0.882,0.636,7.00563026598741e-42,"SMC_4","Errfi1"
"Cycs.2",3.62996741029361e-46,1.01503367480348,0.768,0.517,7.41275644856058e-42,"SMC_4","Cycs"
"B130024G19Rik",5.01044046842114e-46,0.494967989119249,0.136,0.018,1.02318204805628e-41,"SMC_4","B130024G19Rik"
"Pmp22.10",5.88342832277903e-46,-1.26742323687899,0.39,0.754,1.20145489779471e-41,"SMC_4","Pmp22"
"Aspn.8",8.33552489118619e-46,0.948247134282993,0.831,0.444,1.70219753802913e-41,"SMC_4","Aspn"
"Hspb2.10",8.59156881458237e-46,0.834079972655156,0.562,0.233,1.75448426762587e-41,"SMC_4","Hspb2"
"Cavin1.9",1.19883968039399e-45,0.95789444002374,0.89,0.765,2.44815051133257e-41,"SMC_4","Cavin1"
"Ccdc80.10",3.4057793843032e-45,-2.11075326340318,0.434,0.729,6.95494208068556e-41,"SMC_4","Ccdc80"
"Rpl22.3",3.67518540045995e-45,-0.687372259465202,0.934,0.974,7.50509610627926e-41,"SMC_4","Rpl22"
"Ddit4l",3.85483851316736e-45,0.486096759236721,0.217,0.042,7.87196572773906e-41,"SMC_4","Ddit4l"
"Qpct.10",6.71310597179944e-45,-1.14467004275044,0.018,0.466,1.37088337050116e-40,"SMC_4","Qpct"
"Rps18.5",7.36455974360278e-45,-0.718928078285714,0.978,0.985,1.50391674524112e-40,"SMC_4","Rps18"
"Rpl30.3",1.27363745603549e-44,-0.657595894662506,0.982,0.989,2.60089504897007e-40,"SMC_4","Rpl30"
"Fabp4.10",1.47697541675565e-44,0.989012568777692,0.64,0.304,3.01613149855671e-40,"SMC_4","Fabp4"
"Nudt4.12",1.48930407297555e-44,1.00574625520564,0.849,0.634,3.04130784742337e-40,"SMC_4","Nudt4"
"Rpl34.3",1.49976667220611e-44,-0.640525847961006,0.982,0.99,3.06267352131209e-40,"SMC_4","Rpl34"
"S100a13.8",1.52863531977452e-44,-0.981228785472345,0.382,0.789,3.12162618651156e-40,"SMC_4","S100a13"
"Lpp.10",1.60836602809033e-44,0.83391283486561,0.908,0.706,3.28444426596327e-40,"SMC_4","Lpp"
"Atp5g3.2",2.46459245900201e-44,0.947744453628409,0.857,0.686,5.03294426052801e-40,"SMC_4","Atp5g3"
"Tmed3.8",2.88795953088032e-44,-1.00038640046967,0.246,0.664,5.8975021580107e-40,"SMC_4","Tmed3"
"Adamts1.5",3.03675267865391e-44,1.98750222536967,0.768,0.513,6.20135264507915e-40,"SMC_4","Adamts1"
"Slc25a4.5",3.70877587902819e-44,0.732704924657282,0.945,0.854,7.57369122256346e-40,"SMC_4","Slc25a4"
"Hexa.5",4.22960520077871e-44,-1.03156554875061,0.136,0.583,8.63727678051021e-40,"SMC_4","Hexa"
"Bex4.1",5.61984151042885e-44,0.518550161112028,0.195,0.036,1.14762783484468e-39,"SMC_4","Bex4"
"Gask1b.9",5.72194573926732e-44,-1.1500457045236,0.114,0.559,1.16847853941578e-39,"SMC_4","Gask1b"
"Ntn1.10",7.57269871238322e-44,-1.09828410649109,0.059,0.504,1.54642080405578e-39,"SMC_4","Ntn1"
"Adamts4",8.8398895383093e-44,1.03270370489023,0.25,0.057,1.80519384261814e-39,"SMC_4","Adamts4"
"Myocd.10",8.99809047732925e-44,0.639237171376435,0.526,0.189,1.83750005637541e-39,"SMC_4","Myocd"
"Il11ra1.10",1.69501309035356e-43,-1.22731934895328,0.349,0.713,3.461386231811e-39,"SMC_4","Il11ra1"
"Vps37b.1",1.73939105018269e-43,0.62397759997054,0.368,0.113,3.55201046357806e-39,"SMC_4","Vps37b"
"Tspan12.2",1.82526756260789e-43,0.634178047959561,0.316,0.087,3.72737888960157e-39,"SMC_4","Tspan12"
"Calr.5",2.00696565834535e-43,-0.826797782479866,0.75,0.909,4.09842457090705e-39,"SMC_4","Calr"
"Ppib.7",3.18866260414347e-43,-0.816999021878565,0.761,0.918,6.51156790392137e-39,"SMC_4","Ppib"
"Ano1.2",3.8553900521795e-43,0.884398680770127,0.309,0.087,7.87309202555576e-39,"SMC_4","Ano1"
"Pdia6.6",4.18295440661122e-43,-1.01025816650958,0.43,0.771,8.54201119374078e-39,"SMC_4","Pdia6"
"Atp5k.6",4.6232029221261e-43,0.876668403258838,0.875,0.777,9.4410426872737e-39,"SMC_4","Atp5k"
"Ly6a.11",5.68492030665582e-43,-2.70224084077119,0.048,0.479,1.16091757582218e-38,"SMC_4","Ly6a"
"Hspb1.8",6.17489056725723e-43,1.39656154835929,0.919,0.67,1.2609744027396e-38,"SMC_4","Hspb1"
"Dstn.11",6.18022474308795e-43,0.983284994416334,0.949,0.905,1.26206369478599e-38,"SMC_4","Dstn"
"Ralgapa2.3",6.80074629075833e-43,0.603611287687475,0.408,0.136,1.38878040003576e-38,"SMC_4","Ralgapa2"
"Gas6.8",8.93377273037497e-43,-1.595744607857,0.43,0.741,1.82436572926987e-38,"SMC_4","Gas6"
"Rpl39.5",1.01698097177297e-42,-0.691053076268415,0.982,0.988,2.07677684245759e-38,"SMC_4","Rpl39"
"Pi16.10",1.30143814651976e-42,-3.16040603212493,0.04,0.469,2.65766683900801e-38,"SMC_4","Pi16"
"Ace.9",1.36922578551496e-42,-1.13737230922131,0.048,0.484,2.79609597660011e-38,"SMC_4","Ace"
"Rock1.10",1.68315089894549e-42,0.859571152922147,0.886,0.74,3.43716245073659e-38,"SMC_4","Rock1"
"Fbxl22.10",1.79710258022114e-42,0.711602287224106,0.559,0.206,3.66986317906959e-38,"SMC_4","Fbxl22"
"Rps8.6",2.14417734083007e-42,-0.56434799476454,0.989,0.993,4.37862454770908e-38,"SMC_4","Rps8"
"Bicc1.11",2.32006198512885e-42,-1.50913507674608,0.07,0.509,4.73779857983162e-38,"SMC_4","Bicc1"
"Sox6.1",2.48682378348671e-42,0.714150096775856,0.375,0.121,5.0783428482582e-38,"SMC_4","Sox6"
"Lamp2.8",2.55220624870955e-42,-0.94531557188285,0.555,0.827,5.21186038048977e-38,"SMC_4","Lamp2"
"Pparg.1",4.39850419022982e-42,0.501684556038376,0.191,0.035,8.98218540686832e-38,"SMC_4","Pparg"
"Hexb.5",4.41909382713545e-42,-0.981318077015178,0.129,0.558,9.02423150439331e-38,"SMC_4","Hexb"
"Ctsb.8",5.69101753629936e-42,-1.14921666413734,0.636,0.874,1.16216269108769e-37,"SMC_4","Ctsb"
"Rps3a1.3",7.41587260868598e-42,-0.600754819338932,0.974,0.987,1.51439534541976e-37,"SMC_4","Rps3a1"
"Rps23.1",1.09634357906495e-41,-0.617852653197055,0.982,0.99,2.23884322280854e-37,"SMC_4","Rps23"
"Rps13.5",1.15202033381716e-41,-0.67462738834732,0.971,0.98,2.35254072368803e-37,"SMC_4","Rps13"
"Ctsh.9",2.02487519001254e-41,-1.15483847176983,0.092,0.52,4.1349976255246e-37,"SMC_4","Ctsh"
"Map1lc3a.9",2.03224825063302e-41,0.795698542349199,0.89,0.73,4.15005415261769e-37,"SMC_4","Map1lc3a"
"Tmsb10.10",2.23412795806708e-41,-1.33728008362574,0.533,0.832,4.56231270316879e-37,"SMC_4","Tmsb10"
"Net1.7",4.66536788458204e-41,0.754054832145444,0.555,0.232,9.52714775710499e-37,"SMC_4","Net1"
"Rpl17.4",5.36863799640763e-41,-0.656569173925134,0.952,0.976,1.0963295652464e-36,"SMC_4","Rpl17"
"Lama2.12",5.62672430006264e-41,-1.25865041655021,0.092,0.527,1.14903336931579e-36,"SMC_4","Lama2"
"Pacsin2.4",7.71159739575167e-41,0.871480565447185,0.68,0.396,1.57478530418645e-36,"SMC_4","Pacsin2"
"Mmp23.9",7.79564534931497e-41,-1.07803277593197,0.11,0.537,1.59194873678361e-36,"SMC_4","Mmp23"
"Trp53inp2.4",8.41097596791818e-41,0.758042358228034,0.526,0.238,1.71760540240857e-36,"SMC_4","Trp53inp2"
"Aldoa.2",8.62007623473261e-41,0.862486596757817,0.901,0.824,1.76030576789475e-36,"SMC_4","Aldoa"
"Rpl26.2",9.25112233167713e-41,-0.60828539537814,0.978,0.988,1.88917169135179e-36,"SMC_4","Rpl26"
"Itpr1.4",2.03400004012803e-40,1.0186252339377,0.739,0.493,4.15363148194546e-36,"SMC_4","Itpr1"
"Unc45a.2",2.38687176765874e-40,0.679337710458646,0.529,0.231,4.87423083673591e-36,"SMC_4","Unc45a"
"Ssr4.5",3.47049743892277e-40,-0.960998473181337,0.5,0.801,7.08710282002419e-36,"SMC_4","Ssr4"
"Bgn.11",3.55481091766493e-40,-1.13860829029702,0.783,0.861,7.25927937496355e-36,"SMC_4","Bgn"
"Lmo4.9",4.01466965246793e-40,-1.14359673320221,0.335,0.7,8.19835689730476e-36,"SMC_4","Lmo4"
"Jag1.5",4.03745814709907e-40,0.7436983103215,0.522,0.228,8.24489328219101e-36,"SMC_4","Jag1"
"App.4",5.42252201151335e-40,-0.776238727689632,0.735,0.916,1.10733321997114e-35,"SMC_4","App"
"6330403L08Rik",6.13930886446615e-40,0.4046043895741,0.221,0.049,1.25370826321263e-35,"SMC_4","6330403L08Rik"
"Osr1.9",7.93888560258946e-40,-1.1918166547562,0.037,0.458,1.62119982890479e-35,"SMC_4","Osr1"
"Col6a2.9",1.00254576592064e-39,-1.10473753065501,0.312,0.699,2.04729870858654e-35,"SMC_4","Col6a2"
"Pnpla2.5",1.29081152282938e-39,1.06209945429952,0.526,0.246,2.63596621076987e-35,"SMC_4","Pnpla2"
"Entpd2.12",1.3721567735909e-39,-1.38327236831125,0.029,0.446,2.80208134734998e-35,"SMC_4","Entpd2"
"Ntn4.8",1.43985491208671e-39,0.925758995181096,0.629,0.315,2.94032771597227e-35,"SMC_4","Ntn4"
"Rps11.5",1.5588288696203e-39,-0.654608455302832,0.967,0.984,3.18328443465162e-35,"SMC_4","Rps11"
"Bcas3",1.62374586665019e-39,0.699463515665114,0.349,0.113,3.31585143428635e-35,"SMC_4","Bcas3"
"Smarcd3.9",2.2576282821789e-39,0.716658934002355,0.515,0.22,4.61030271503753e-35,"SMC_4","Smarcd3"
"Rps10.5",2.364424579473e-39,-0.713611771377193,0.915,0.98,4.82839143374182e-35,"SMC_4","Rps10"
"Uqcr11.5",2.59585746046204e-39,0.852129689672486,0.897,0.823,5.30100052000953e-35,"SMC_4","Uqcr11"
"Hbegf.8",2.91761725287517e-39,0.920018127373981,0.441,0.164,5.95806619209639e-35,"SMC_4","Hbegf"
"Clec3b.11",3.0600990906578e-39,-2.75124898223199,0.033,0.438,6.2490283530323e-35,"SMC_4","Clec3b"
"Rap1a.4",4.37332667441902e-39,0.939503995809273,0.783,0.604,8.93077040183108e-35,"SMC_4","Rap1a"
"Pdgfrb.10",4.51476679462119e-39,1.27296453912908,0.728,0.455,9.21960527129593e-35,"SMC_4","Pdgfrb"
"Cog7",5.53621701176445e-39,0.816273139624178,0.353,0.116,1.13055087597242e-34,"SMC_4","Cog7"
"Foxp2.6",5.62593236307995e-39,-0.98578840070386,0.118,0.535,1.14887164786456e-34,"SMC_4","Foxp2"
"Plcl1",5.78217718419178e-39,0.666832082338039,0.386,0.134,1.1807784027838e-34,"SMC_4","Plcl1"
"Dlc1.6",6.24585779396883e-39,0.991778640549047,0.768,0.48,1.27546662010637e-34,"SMC_4","Dlc1"
"Slc43a3.9",7.14046677416945e-39,-1.26945773157847,0.114,0.529,1.45815471995314e-34,"SMC_4","Slc43a3"
"Manf.9",1.00000441244044e-38,-1.07682697380982,0.452,0.773,2.04210901064462e-34,"SMC_4","Manf"
"Ppfibp2.1",1.41578537275818e-38,0.603758423307944,0.335,0.105,2.89117530970948e-34,"SMC_4","Ppfibp2"
"Bcar3.1",1.48300824148031e-38,0.612357465560416,0.353,0.113,3.02845112992695e-34,"SMC_4","Bcar3"
"Slc25a5.6",1.84058820004792e-38,0.921879971276514,0.79,0.601,3.75866516331786e-34,"SMC_4","Slc25a5"
"Itgbl1.10",1.84540249124997e-38,-1.23593298012961,0.074,0.488,3.76849642738157e-34,"SMC_4","Itgbl1"
"Pde1a.8",2.1103534075887e-38,0.872115829662969,0.566,0.275,4.30955269363688e-34,"SMC_4","Pde1a"
"Atp2b4.7",2.14185601259932e-38,0.937547652998774,0.713,0.451,4.37388416332908e-34,"SMC_4","Atp2b4"
"Ly6e.9",2.86637858695463e-38,-1.66575869930227,0.158,0.579,5.85343171242006e-34,"SMC_4","Ly6e"
"Rtn4rl1",3.01086785087151e-38,0.524049599119564,0.294,0.082,6.14849323826471e-34,"SMC_4","Rtn4rl1"
"Fth1.9",3.81276400000635e-38,-0.708777318323504,0.989,0.995,7.78604536441298e-34,"SMC_4","Fth1"
"Fbn1.10",4.13422654625407e-38,-1.49458745324237,0.357,0.686,8.44250403010543e-34,"SMC_4","Fbn1"
"Ppp1r3d",5.60848730287936e-38,0.329442518174112,0.158,0.028,1.14530919212099e-33,"SMC_4","Ppp1r3d"
"Thbs1.11",8.2962684469839e-38,0.821336774519698,0.445,0.157,1.69418097955858e-33,"SMC_4","Thbs1"
"Susd5.10",8.66745120717996e-38,0.711840229095233,0.522,0.204,1.76998021101822e-33,"SMC_4","Susd5"
"Itgb1.10",8.74582120758494e-38,0.63130187112413,0.963,0.905,1.78598414880092e-33,"SMC_4","Itgb1"
"Dhcr24.1",1.31018244949942e-37,0.391876847548893,0.235,0.056,2.67552358012277e-33,"SMC_4","Dhcr24"
"Rpl38.3",1.39938806688344e-37,-0.548052746076219,0.974,0.99,2.85769037138268e-33,"SMC_4","Rpl38"
"Tspo.2",1.55375386486072e-37,-0.76030668741502,0.555,0.872,3.17292076743208e-33,"SMC_4","Tspo"
"Fau.5",1.60357569682171e-37,-0.58573163581261,0.982,0.993,3.27466193047962e-33,"SMC_4","Fau"
"Gata6.9",2.75103442425072e-37,-0.96386349982088,0.221,0.607,5.6178873977624e-33,"SMC_4","Gata6"
"Sipa1l2.1",3.14223402233562e-37,0.42021724908653,0.276,0.075,6.41675609701157e-33,"SMC_4","Sipa1l2"
"Rpl9.1",3.86759425499074e-37,-0.58299232812056,0.974,0.989,7.89801422811658e-33,"SMC_4","Rpl9"
"Pygm.1",5.07043230554548e-37,0.477346666344286,0.342,0.11,1.03543298111544e-32,"SMC_4","Pygm"
"Lpar1.12",7.328487231955e-37,-1.08448283386974,0.004,0.397,1.49655037763753e-32,"SMC_4","Lpar1"
"Rps21.2",7.39728438293509e-37,-0.522457624119855,0.993,0.995,1.51059944383918e-32,"SMC_4","Rps21"
"Ebf1.8",8.39180951050762e-37,0.913961886509434,0.923,0.698,1.71369142014076e-32,"SMC_4","Ebf1"
"Cdk6.2",9.30254348909563e-37,0.701082234853316,0.401,0.147,1.89967240590822e-32,"SMC_4","Cdk6"
"Mpp2",9.41901149078726e-37,0.377048844581171,0.202,0.044,1.92345633653367e-32,"SMC_4","Mpp2"
"Emp3.5",1.11743422686586e-36,-0.868257058373346,0.64,0.87,2.28191243468276e-32,"SMC_4","Emp3"
"Lrch1.1",1.14297794503412e-36,0.546863480635575,0.353,0.118,2.33407526155418e-32,"SMC_4","Lrch1"
"Speg.10",1.15821410844218e-36,0.603032624521798,0.415,0.152,2.36518903084977e-32,"SMC_4","Speg"
"Tgfbi.10",1.34347214336097e-36,-1.4886228009918,0.022,0.417,2.74350446395744e-32,"SMC_4","Tgfbi"
"Ogn.10",1.46821730117928e-36,-1.31431889767751,0.415,0.76,2.99824655073822e-32,"SMC_4","Ogn"
"Fbxo32.12",1.81723007681998e-36,0.776001240695449,0.588,0.275,3.71096553987408e-32,"SMC_4","Fbxo32"
"Pear1.1",1.84678119204412e-36,0.602891869275204,0.364,0.124,3.7713118722733e-32,"SMC_4","Pear1"
"Fermt2.9",3.02819422870913e-36,0.718289713540673,0.901,0.705,6.18387543444691e-32,"SMC_4","Fermt2"
"Ramp1.9",5.20043173364683e-36,0.709420934604537,0.618,0.266,1.06198016432802e-31,"SMC_4","Ramp1"
"Myo1e.3",5.70055660466328e-36,0.67968555312406,0.478,0.209,1.16411066423829e-31,"SMC_4","Myo1e"
"Abca8a.12",5.85854171770917e-36,-1.84412463424034,0.096,0.487,1.19637280417339e-31,"SMC_4","Abca8a"
"Ttll7.7",6.60502254985225e-36,0.785399114200219,0.474,0.198,1.34881165490533e-31,"SMC_4","Ttll7"
"Malat1.5",6.82367426527682e-36,0.79991620184464,1,0.998,1.39346252171218e-31,"SMC_4","Malat1"
"Rps3.4",7.50609228530412e-36,-0.549583091046477,0.949,0.981,1.53281910558195e-31,"SMC_4","Rps3"
"Adamts2.11",7.89204280623881e-36,-1.12305123504712,0.188,0.571,1.61163406146203e-31,"SMC_4","Adamts2"
"Inka2.1",8.72788120718433e-36,0.462983101530431,0.272,0.076,1.78232062131911e-31,"SMC_4","Inka2"
"Pdlim3.9",1.31884670666266e-35,0.733565050014948,0.754,0.417,2.69321685967582e-31,"SMC_4","Pdlim3"
"Mtch1.8",1.49681665305157e-35,-0.993225933477458,0.368,0.694,3.0566492871966e-31,"SMC_4","Mtch1"
"Rpl15.3",1.73220097287317e-35,-0.570817881524608,0.949,0.977,3.5373276067043e-31,"SMC_4","Rpl15"
"Rpl35a.3",1.86783740742598e-35,-0.552752729386039,0.971,0.991,3.81431076970459e-31,"SMC_4","Rpl35a"
"Ank2.6",2.1124372096726e-35,-0.831763697651507,0.055,0.448,4.31380802587242e-31,"SMC_4","Ank2"
"Rps19.2",3.87639985831843e-35,-0.577767306378362,0.956,0.98,7.91599615067206e-31,"SMC_4","Rps19"
"Eef1a1.6",3.97213724019406e-35,-0.45646218410215,0.982,0.995,8.11150145820029e-31,"SMC_4","Eef1a1"
"Arhgef17.8",5.13969627914783e-35,0.786862582447288,0.537,0.253,1.04957737716478e-30,"SMC_4","Arhgef17"
"Ctsz.6",5.17430014750103e-35,-0.90061639083107,0.401,0.734,1.05664383312118e-30,"SMC_4","Ctsz"
"Cpq.7",5.72938271555405e-35,-0.86352249477874,0.36,0.7,1.16999724434329e-30,"SMC_4","Cpq"
"Sema3c.9",6.08202619179847e-35,-1.23450565885844,0.029,0.407,1.24201056862717e-30,"SMC_4","Sema3c"
"Nucb2.6",7.36531651483495e-35,-0.872805507221681,0.062,0.451,1.50407128549444e-30,"SMC_4","Nucb2"
"Mertk.7",7.52975258049426e-35,0.518790417713872,0.445,0.171,1.53765077446273e-30,"SMC_4","Mertk"
"Tln1.9",7.83497781672317e-35,0.757050569372803,0.875,0.73,1.59998081995304e-30,"SMC_4","Tln1"
"Rpl19.1",9.69552869269215e-35,-0.51729171652011,0.989,0.988,1.97992391433466e-30,"SMC_4","Rpl19"
"Adcy9",1.15756050274858e-34,0.460882875809117,0.294,0.09,2.36385430266288e-30,"SMC_4","Adcy9"
"Ltbp3.8",1.38989029892432e-34,-0.894277038709244,0.206,0.559,2.83829497943336e-30,"SMC_4","Ltbp3"
