"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Laptm4a.9",5.78685837373216e-20,-1.72169295192319,0.762,0.947,1.18173434849984e-15,"Mac_4","Laptm4a"
"Cebpd.17",7.21260174473063e-20,-3.55662946885944,0.286,0.871,1.47288540229144e-15,"Mac_4","Cebpd"
"Znrf2.5",8.07384083982286e-20,0.438050303004457,0.69,0.154,1.64875903790023e-15,"Mac_4","Znrf2"
"Rfwd3",8.26939107796178e-20,0.341237908880329,0.5,0.09,1.68869235203057e-15,"Mac_4","Rfwd3"
"H3f3b.10",8.51698239401036e-20,1.83147278202975,1,0.976,1.73925297468085e-15,"Mac_4","H3f3b"
"Tox.3",9.00515820611625e-20,0.4486135400033,0.238,0.024,1.838943357271e-15,"Mac_4","Tox"
"Grk2.5",9.67291615628206e-20,0.73829935602752,0.833,0.252,1.97530620827436e-15,"Mac_4","Grk2"
"H2-Ab1.14",1.03494902204755e-19,2.94921220504128,0.548,0.115,2.11346939792331e-15,"Mac_4","H2-Ab1"
"Slc25a5.11",1.06177311137888e-19,1.38105520114525,1,0.717,2.16824687074681e-15,"Mac_4","Slc25a5"
"Dek.5",1.21650780291923e-19,1.70650728993508,0.952,0.752,2.48423058434135e-15,"Mac_4","Dek"
"Macroh2a1.5",1.32830329051184e-19,1.24332096242078,0.952,0.636,2.71252814955422e-15,"Mac_4","Macroh2a1"
"Hjurp.2",1.34392664480015e-19,0.887544394468473,0.833,0.262,2.74443260134638e-15,"Mac_4","Hjurp"
"Fermt2.15",1.38650572218491e-19,-2.0353684478261,0.024,0.809,2.83138333527381e-15,"Mac_4","Fermt2"
"Glcci1",1.49549976399507e-19,0.501858878354008,0.31,0.039,3.05396006805433e-15,"Mac_4","Glcci1"
"Runx1.8",1.55367999053822e-19,1.21128044208855,0.738,0.223,3.17276990867809e-15,"Mac_4","Runx1"
"Rcn3.14",1.60348726335995e-19,-2.13470744130907,0.143,0.832,3.27448134050735e-15,"Mac_4","Rcn3"
"Cavin1.16",1.67267645528404e-19,-2.09184259917797,0.048,0.812,3.41577258933554e-15,"Mac_4","Cavin1"
"Nenf.10",1.82513450198515e-19,-1.90956262449231,0.619,0.889,3.72710716650387e-15,"Mac_4","Nenf"
"Sh3bgrl3.15",2.2140625923562e-19,2.0048602633213,0.976,0.743,4.5213372198506e-15,"Mac_4","Sh3bgrl3"
"Aldh2.10",2.21859324576937e-19,-1.8099918511548,0.548,0.897,4.53058926718562e-15,"Mac_4","Aldh2"
"Apold1.5",2.37131367552691e-19,0.305366014309141,0.31,0.037,4.84245965679349e-15,"Mac_4","Apold1"
"Csk.5",2.70219821290547e-19,0.632373468929324,0.833,0.257,5.51815897057426e-15,"Mac_4","Csk"
"H4c8",3.09832825619555e-19,0.495469099317168,0.452,0.08,6.32709613197693e-15,"Mac_4","H4c8"
"Col4a1.13",3.83557901705053e-19,-2.35558483224071,0.048,0.804,7.83263591071888e-15,"Mac_4","Col4a1"
"Rhoc.9",4.32595517327563e-19,-1.79525608922185,0.31,0.877,8.83403305934617e-15,"Mac_4","Rhoc"
"Lhfp.15",4.33768225315849e-19,-2.12847247242165,0.071,0.807,8.85798092917496e-15,"Mac_4","Lhfp"
"Ckap5.2",4.98672859785248e-19,1.23290981936883,0.881,0.381,1.01833984696745e-14,"Mac_4","Ckap5"
"Snrnp40",5.48192305336487e-19,0.798285705827795,0.762,0.225,1.11946350672764e-14,"Mac_4","Snrnp40"
"Lcorl.3",5.86342706229189e-19,0.478383662092067,0.619,0.13,1.19737044039063e-14,"Mac_4","Lcorl"
"Haus3.2",6.42047674432516e-19,0.54728827601196,0.595,0.131,1.31112555595864e-14,"Mac_4","Haus3"
"Ptgis.18",6.44295993703418e-19,-2.5763089385602,0.143,0.816,1.31571684874175e-14,"Mac_4","Ptgis"
"C5ar2.1",6.57485999135064e-19,0.290686139626877,0.143,0.009,1.34265215883371e-14,"Mac_4","C5ar2"
"Rabac1.5",7.84982047553472e-19,-1.43437541500832,0.857,0.941,1.60301183930894e-14,"Mac_4","Rabac1"
"Nupr1.15",8.23394816328765e-19,-2.89774684109976,0.333,0.852,1.68145455442497e-14,"Mac_4","Nupr1"
"Ndc1",8.31017811472672e-19,0.368125846855798,0.405,0.065,1.69702147280834e-14,"Mac_4","Ndc1"
"Cers6.2",8.55520379878426e-19,0.511827022749815,0.381,0.059,1.74705816774973e-14,"Mac_4","Cers6"
"Ppm1h.4",9.46334987670087e-19,0.374812137862734,0.357,0.052,1.93251067832109e-14,"Mac_4","Ppm1h"
"Cnp.4",9.79394685291849e-19,0.615410270476379,0.595,0.137,2.00002188683449e-14,"Mac_4","Cnp"
"Ogn.16",9.87939671127623e-19,-3.47925410897342,0.024,0.791,2.01747160240972e-14,"Mac_4","Ogn"
"Umps",1.03423791738137e-18,0.510624505816174,0.548,0.117,2.1120172510845e-14,"Mac_4","Umps"
"Orc6",1.14466198148784e-18,0.763401707869857,0.738,0.216,2.33751423239631e-14,"Mac_4","Orc6"
"Snrpd1",1.28397405346625e-18,1.21815109101058,0.929,0.597,2.62200341458343e-14,"Mac_4","Snrpd1"
"Hmgcr.1",1.41045931313716e-18,0.485639936348035,0.667,0.157,2.8802989633574e-14,"Mac_4","Hmgcr"
"Sod3.16",1.56834205992242e-18,-2.39458667954219,0.095,0.802,3.20271132056757e-14,"Mac_4","Sod3"
"Cfh.17",1.58190960002422e-18,-3.52410644535587,0.452,0.873,3.23041759420947e-14,"Mac_4","Cfh"
"Fbln5.15",1.79451117521197e-18,-2.67081694473785,0.143,0.817,3.66457127090035e-14,"Mac_4","Fbln5"
"Gnas.8",1.97680290242208e-18,-1.13007647549095,1,0.978,4.03682920703612e-14,"Mac_4","Gnas"
"Usp1.1",2.46166375013017e-18,0.991285338477046,0.881,0.362,5.02696354414083e-14,"Mac_4","Usp1"
"Nudt21",2.55400512568453e-18,1.02694364583304,0.905,0.394,5.21553386716039e-14,"Mac_4","Nudt21"
"Haus6",2.71233882586399e-18,0.316269035516295,0.405,0.066,5.53886711629684e-14,"Mac_4","Haus6"
"Pold3",2.75753501150484e-18,0.541687388779109,0.643,0.16,5.63116224699403e-14,"Mac_4","Pold3"
"Id3.14",2.8988374692268e-18,-2.67363458661011,0.5,0.913,5.91971599590806e-14,"Mac_4","Id3"
"Haus1",2.91079706257293e-18,0.269425429269605,0.5,0.091,5.94413868148019e-14,"Mac_4","Haus1"
"Hnrnpab.2",3.01229179204998e-18,1.34237421754909,1,0.738,6.15140106854526e-14,"Mac_4","Hnrnpab"
"Selenow.12",3.03997061481348e-18,-1.45260325595334,0.857,0.946,6.2079239925106e-14,"Mac_4","Selenow"
"Tm4sf1.14",3.1308835391737e-18,-2.91392457928702,0.214,0.83,6.39357727534662e-14,"Mac_4","Tm4sf1"
"Ccdc80.16",3.24561580767226e-18,-3.16490869450681,0.167,0.815,6.62787204084751e-14,"Mac_4","Ccdc80"
"Gimap1.4",3.56801462814778e-18,0.517356613880333,0.286,0.035,7.28624267214059e-14,"Mac_4","Gimap1"
"ENSMUSG00000118653",4.1632813757897e-18,0.356025137155383,0.524,0.104,8.50183689750015e-14,"Mac_4","ENSMUSG00000118653"
"Csrp2.16",4.76239422380759e-18,-3.23774498028422,0.333,0.848,9.72528524443748e-14,"Mac_4","Csrp2"
"Mfap5.18",5.40700211498753e-18,-3.08466362268832,0.095,0.794,1.1041639019016e-13,"Mac_4","Mfap5"
"Col6a1.16",5.70931168227678e-18,-2.13174684128449,0.095,0.793,1.16589853863774e-13,"Mac_4","Col6a1"
"Nup155",6.08811468695671e-18,0.432056229949117,0.5,0.1,1.24325390022343e-13,"Mac_4","Nup155"
"Rplp2.8",6.46316728171249e-18,0.807886766923609,1,0.985,1.31984339059851e-13,"Mac_4","Rplp2"
"Abracl.10",7.41783667942083e-18,1.24072915022072,0.976,0.562,1.51479642830453e-13,"Mac_4","Abracl"
"Pafah1b3.1",7.73747524311762e-18,0.568534445605595,0.452,0.084,1.58006981939705e-13,"Mac_4","Pafah1b3"
"Csf2ra.4",7.77946875377914e-18,0.861848431235613,0.524,0.118,1.58864531420924e-13,"Mac_4","Csf2ra"
"Cped1.15",7.82751518517336e-18,-2.28826812335932,0.167,0.815,1.59845687596425e-13,"Mac_4","Cped1"
"Pak1.2",8.42775277602969e-18,0.565981131695542,0.452,0.087,1.72103139439302e-13,"Mac_4","Pak1"
"Htra1.14",9.1392310729259e-18,-2.25961145641691,0,0.76,1.8663223774022e-13,"Mac_4","Htra1"
"Gm49980",9.32973035564744e-18,0.417721415608251,0.429,0.076,1.90522423592676e-13,"Mac_4","Gm49980"
"Rel.8",9.60032721761205e-18,1.02011279946166,0.619,0.164,1.96048282110856e-13,"Mac_4","Rel"
"Nasp.1",9.71673883616131e-18,1.24228099902311,0.857,0.355,1.9842552377325e-13,"Mac_4","Nasp"
"Pcna.3",9.83689733443499e-18,1.71865462513081,0.833,0.408,2.00879280466497e-13,"Mac_4","Pcna"
"Jun.14",1.02500102526473e-17,-2.59710723324819,0.714,0.957,2.09315459369311e-13,"Mac_4","Jun"
"Banf1.1",1.08687325121786e-17,1.30218150320344,0.952,0.563,2.21950386631199e-13,"Mac_4","Banf1"
"Sms.3",1.1413793411792e-17,0.816007170797192,0.738,0.237,2.33081075262204e-13,"Mac_4","Sms"
"Fhl1.15",1.14209652479153e-17,-2.13606871400603,0.095,0.783,2.33227531327679e-13,"Mac_4","Fhl1"
"Alkbh1.1",1.24557432874143e-17,0.364418849630597,0.548,0.113,2.54358733672287e-13,"Mac_4","Alkbh1"
"Rhoj.14",1.28103662897323e-17,-1.82408226207344,0.048,0.773,2.61600490002623e-13,"Mac_4","Rhoj"
"Abi3bp.17",1.28741313203821e-17,-2.4414506591059,0.048,0.775,2.62902635693523e-13,"Mac_4","Abi3bp"
"Slbp.1",1.28914961889378e-17,1.08280744811086,0.81,0.336,2.63257243674298e-13,"Mac_4","Slbp"
"Nebl.1",1.34606573997863e-17,0.542379959089616,0.286,0.037,2.74880084761035e-13,"Mac_4","Nebl"
"Serping1.17",1.43165567240417e-17,-3.47109871140005,0.024,0.768,2.92358404861656e-13,"Mac_4","Serping1"
"Nono",1.73274991214645e-17,1.15189583538125,0.952,0.544,3.53844859559427e-13,"Mac_4","Nono"
"Ppip5k2.1",1.73463382144519e-17,0.310144547710507,0.5,0.093,3.54229572677323e-13,"Mac_4","Ppip5k2"
"Maz.1",1.82655947382836e-17,0.76690108460946,0.905,0.314,3.73001710150488e-13,"Mac_4","Maz"
"Ctcf.1",1.88437015424376e-17,1.40750004766936,0.929,0.563,3.84807229198118e-13,"Mac_4","Ctcf"
"Hat1",1.99731213175837e-17,0.744094282080664,0.714,0.215,4.07871110426377e-13,"Mac_4","Hat1"
"Casp8.5",2.13621738109095e-17,0.443727023160984,0.643,0.16,4.36236951392583e-13,"Mac_4","Casp8"
"Npdc1.10",2.32848639974262e-17,-1.53224273315574,0,0.75,4.75500207691441e-13,"Mac_4","Npdc1"
"1810059H22Rik",2.39459689044853e-17,0.309838957628579,0.143,0.01,4.89000630998494e-13,"Mac_4","1810059H22Rik"
"Ttc7.5",2.58968413663146e-17,0.41928181231966,0.476,0.092,5.2883939754151e-13,"Mac_4","Ttc7"
"Rpa1.1",2.68622090096448e-17,0.505547665075968,0.643,0.159,5.48553170185956e-13,"Mac_4","Rpa1"
"Cenpj",2.9670300824873e-17,0.303767298666643,0.381,0.061,6.05897213144732e-13,"Mac_4","Cenpj"
"Fau.9",3.09933444889181e-17,0.655441587480523,1,0.994,6.32915087808196e-13,"Mac_4","Fau"
"Emb.12",3.36304795018271e-17,0.748227058169503,0.643,0.164,6.86768021906812e-13,"Mac_4","Emb"
"Fbn1.15",3.46775182151658e-17,-2.06291216333511,0,0.745,7.08149599471902e-13,"Mac_4","Fbn1"
"Timp2.17",3.49713675836869e-17,-2.25536675932355,0.571,0.915,7.1415029742647e-13,"Mac_4","Timp2"
"Rhob.10",3.52000383590119e-17,-1.92189475424108,0.405,0.877,7.18819983329381e-13,"Mac_4","Rhob"
"Rps6ka5.1",3.55756410746856e-17,0.397730315260599,0.452,0.083,7.26490166386155e-13,"Mac_4","Rps6ka5"
"Cox5a.7",3.67371867816218e-17,1.17263727301403,1,0.755,7.50210091267498e-13,"Mac_4","Cox5a"
"Dstn.18",3.93730739235233e-17,-2.82550722609182,0.69,0.935,8.0403754259227e-13,"Mac_4","Dstn"
"Apbb1ip.15",4.33537779407981e-17,0.783633989429455,0.81,0.27,8.85327499329038e-13,"Mac_4","Apbb1ip"
"Atp5g2.5",4.34383945099603e-17,0.931872395453493,1,0.878,8.87055454287899e-13,"Mac_4","Atp5g2"
"Cdc25b",4.41609224347694e-17,0.451637145847107,0.429,0.078,9.01810197040425e-13,"Mac_4","Cdc25b"
"Col6a2.15",4.69824425419929e-17,-1.92522100761698,0.071,0.766,9.59428459150036e-13,"Mac_4","Col6a2"
"Gm47664.2",4.76824307021113e-17,0.256860731440475,0.405,0.068,9.73722917367815e-13,"Mac_4","Gm47664"
"Ppp4c.3",4.88582147965886e-17,0.738095985234754,0.786,0.279,9.97733604361135e-13,"Mac_4","Ppp4c"
"Mxra8.14",5.44974779974214e-17,-1.69565321692197,0.024,0.749,1.11289299818534e-12,"Mac_4","Mxra8"
"Loxl1.17",5.76981009707353e-17,-1.95549863967514,0.024,0.746,1.17825291992338e-12,"Mac_4","Loxl1"
"Tinf2",6.09604405801656e-17,0.307954886524627,0.381,0.062,1.24487315708756e-12,"Mac_4","Tinf2"
"Nudcd2",6.8276895607243e-17,0.701662103324554,0.833,0.29,1.39428248519551e-12,"Mac_4","Nudcd2"
"Lamb2.9",7.04645889317661e-17,-1.63265993254676,0.071,0.757,1.4389573705756e-12,"Mac_4","Lamb2"
"Lsm5.3",7.36637583327441e-17,1.04675300714379,0.857,0.377,1.50428760891297e-12,"Mac_4","Lsm5"
"Ppp1cc.4",7.39560470803438e-17,1.0998857225086,0.976,0.538,1.5102564374277e-12,"Mac_4","Ppp1cc"
"Nxt1",9.28414886127161e-17,0.637733065244005,0.619,0.163,1.89591603896028e-12,"Mac_4","Nxt1"
"Gas6.15",9.64350619525648e-17,-2.34926524069408,0.214,0.828,1.96930040013333e-12,"Mac_4","Gas6"
"Pip4k2a.3",9.87641783805399e-17,0.606565229305726,0.762,0.236,2.016863286709e-12,"Mac_4","Pip4k2a"
"Fmo2.16",9.99887496616944e-17,-3.43882220532469,0.167,0.777,2.04187025684146e-12,"Mac_4","Fmo2"
"Cd9.14",1.00333027212441e-16,-1.81762735698826,0.476,0.926,2.04890074870526e-12,"Mac_4","Cd9"
"Slc16a1",1.00822352221533e-16,0.418778385731821,0.405,0.073,2.05889325471592e-12,"Mac_4","Slc16a1"
"S100a16.10",1.03353315981058e-16,-1.42954706380641,0,0.733,2.11057806564919e-12,"Mac_4","S100a16"
"Grap.3",1.03375806258401e-16,0.414618785894432,0.5,0.102,2.1110373396028e-12,"Mac_4","Grap"
"Nabp1.5",1.05376938489869e-16,0.762183480973546,0.452,0.09,2.15190246090162e-12,"Mac_4","Nabp1"
"Cited2.8",1.20253831715643e-16,1.20197250073399,0.786,0.26,2.45570349746515e-12,"Mac_4","Cited2"
"Unc93b1.4",1.29001191006573e-16,0.96143166350306,0.548,0.138,2.63433332154523e-12,"Mac_4","Unc93b1"
"Lrp1.16",1.58925866958711e-16,-2.14332140613487,0.286,0.859,3.24542512916383e-12,"Mac_4","Lrp1"
"Hpf1",1.7300804754771e-16,0.910831566358125,0.881,0.41,3.53299733897178e-12,"Mac_4","Hpf1"
"Cep57",1.86148150271697e-16,0.609676377665756,0.738,0.209,3.80133137669833e-12,"Mac_4","Cep57"
"Zw10",1.88928688867873e-16,0.436608828395669,0.619,0.144,3.85811275537084e-12,"Mac_4","Zw10"
"Sipa1.7",1.8995920290572e-16,0.530350017622291,0.69,0.181,3.87915688253771e-12,"Mac_4","Sipa1"
"Prps2",1.90483298120899e-16,0.558823099520227,0.69,0.192,3.88985943092687e-12,"Mac_4","Prps2"
"Cryab.15",1.97460333595835e-16,-1.77449328951622,0.071,0.749,4.03233747236055e-12,"Mac_4","Cryab"
"Il1b.3",2.22084957108023e-16,1.98640318534749,0.262,0.034,4.53519690910295e-12,"Mac_4","Il1b"
"Ppih",2.28761974335434e-16,0.545810485239918,0.595,0.149,4.6715482779039e-12,"Mac_4","Ppih"
"Snrpf.2",2.37410815016367e-16,1.15673728338455,0.976,0.702,4.84816625344923e-12,"Mac_4","Snrpf"
"Srsf3.2",2.53180675560933e-16,1.1178569166144,1,0.879,5.17020257562982e-12,"Mac_4","Srsf3"
"Tfdp1",2.6398713617573e-16,0.635022441116746,0.667,0.196,5.39088130784459e-12,"Mac_4","Tfdp1"
"Camk2n1.15",2.73113237379076e-16,-1.68276772943144,0.071,0.752,5.57724542051811e-12,"Mac_4","Camk2n1"
"Lsm4.2",2.78486311232721e-16,1.04752737954955,0.929,0.562,5.6869689616834e-12,"Mac_4","Lsm4"
"Pola2.1",2.93408961928958e-16,0.266133426941144,0.452,0.084,5.99170441155125e-12,"Mac_4","Pola2"
"H2-DMb2.1",3.70733941554739e-16,0.354770919453196,0.119,0.008,7.57075782048932e-12,"Mac_4","H2-DMb2"
"Islr.18",3.94551930065108e-16,-1.94540409207237,0.024,0.725,8.05714496385957e-12,"Mac_4","Islr"
"Cep85.1",4.12207462766266e-16,0.264579923939445,0.405,0.071,8.41768859714991e-12,"Mac_4","Cep85"
"Ebf1.11",4.27128695745788e-16,-1.87847454707037,0.024,0.748,8.72239509582473e-12,"Mac_4","Ebf1"
"Cep192.2",4.52853296332448e-16,0.400441934551283,0.524,0.115,9.24771716440492e-12,"Mac_4","Cep192"
"Rbmx2",4.72592915770407e-16,0.373866991533828,0.524,0.111,9.65081993294747e-12,"Mac_4","Rbmx2"
"Ube2a.1",5.15858829548805e-16,0.81042513696304,0.881,0.368,1.05343531582161e-11,"Mac_4","Ube2a"
"Actr3.11",5.16048464301698e-16,1.09406882971827,0.976,0.686,1.0538225689505e-11,"Mac_4","Actr3"
"Cmtm7.6",5.42874542375545e-16,0.791537356854606,0.833,0.322,1.1086041029851e-11,"Mac_4","Cmtm7"
"LIN54",5.58994710053935e-16,0.262030106274784,0.5,0.102,1.14152309740114e-11,"Mac_4","LIN54"
"Nfya",5.87751205290905e-16,0.413727977571951,0.595,0.145,1.20024673632456e-11,"Mac_4","Nfya"
"Ppp1ca.4",5.91034974597536e-16,1.0543019972267,0.952,0.751,1.20695252162563e-11,"Mac_4","Ppp1ca"
"Gm45716.2",5.96434985915891e-16,0.255264083099107,0.31,0.045,1.21797988473884e-11,"Mac_4","Gm45716"
"Arpc4.4",6.45475076464355e-16,0.86909675012512,0.976,0.646,1.31812465364786e-11,"Mac_4","Arpc4"
"Smarcc1",6.67023591062476e-16,0.957369856410995,0.833,0.355,1.36212887530868e-11,"Mac_4","Smarcc1"
"Rbms3.16",7.38490160809146e-16,-1.58203407461384,0.024,0.718,1.50807075738836e-11,"Mac_4","Rbms3"
"Ankrd44.6",7.57516838612046e-16,0.510536373397754,0.762,0.223,1.54692513612966e-11,"Mac_4","Ankrd44"
"Tgif2",7.79152621935785e-16,0.250880783618192,0.167,0.015,1.59110756925507e-11,"Mac_4","Tgif2"
"Prelp.13",7.99095416244553e-16,-2.28453954351244,0.119,0.745,1.631832749513e-11,"Mac_4","Prelp"
"Cbl.4",8.03847586998704e-16,0.982218685402686,0.833,0.331,1.64153715741005e-11,"Mac_4","Cbl"
"Mt1.14",8.20082684542264e-16,-2.95585124419312,0.738,0.938,1.67469085010376e-11,"Mac_4","Mt1"
"Shtn1.4",8.91251317062283e-16,0.365985299876765,0.333,0.052,1.82002431457289e-11,"Mac_4","Shtn1"
"Tubb4b.9",9.08306467938258e-16,1.33518431249817,1,0.705,1.85485263817672e-11,"Mac_4","Tubb4b"
"Anln.7",1.00182368350716e-15,0.563442737993758,0.595,0.149,2.04582414408997e-11,"Mac_4","Anln"
"Ctsc.11",1.02312112013781e-15,1.89205657908114,0.643,0.2,2.08931563943343e-11,"Mac_4","Ctsc"
"Hspb1.16",1.10627914899593e-15,-3.04127075354899,0.238,0.776,2.25913265016458e-11,"Mac_4","Hspb1"
"Tuba1c.11",1.2313040901586e-15,1.22056167970553,0.81,0.35,2.51444608251289e-11,"Mac_4","Tuba1c"
"Git2.6",1.30011421623913e-15,0.673002544810139,0.857,0.325,2.65496324098193e-11,"Mac_4","Git2"
"Smarca4.5",1.38864614622244e-15,0.926841985466942,0.786,0.298,2.83575429520085e-11,"Mac_4","Smarca4"
"Arl6ip1.5",1.41420783440052e-15,1.53489154958358,0.976,0.661,2.8879538186293e-11,"Mac_4","Arl6ip1"
"Snrpg.5",1.42918882773005e-15,1.18335662842782,0.976,0.878,2.91854650510753e-11,"Mac_4","Snrpg"
"Ecm2.15",1.49833488714858e-15,-1.64791064909499,0.048,0.717,3.05974967304611e-11,"Mac_4","Ecm2"
"Ecm1.14",1.55604444695182e-15,-2.01708683390163,0.262,0.807,3.17759836512032e-11,"Mac_4","Ecm1"
"Slc25a4.11",1.58007970327807e-15,-1.30590717298378,0.786,0.921,3.22668076206415e-11,"Mac_4","Slc25a4"
"Hspg2.12",1.76055668457703e-15,-1.5058092887244,0.048,0.715,3.59523280557475e-11,"Mac_4","Hspg2"
"Ctsl.15",1.77416596105457e-15,-1.52418828075744,0.524,0.932,3.62302430906955e-11,"Mac_4","Ctsl"
"Arid5b.8",1.79796852106911e-15,-1.64234027082043,0.214,0.797,3.67163151687523e-11,"Mac_4","Arid5b"
"Sub1.7",1.85874340410614e-15,1.40628836053682,0.952,0.773,3.79573990552514e-11,"Mac_4","Sub1"
"Mrpl18.1",1.88632905029955e-15,1.02948750335528,0.929,0.511,3.85207255361671e-11,"Mac_4","Mrpl18"
"Tma7.4",1.89093004967771e-15,0.807345577880417,1,0.776,3.86146825444685e-11,"Mac_4","Tma7"
"Parp1.3",2.27749118974922e-15,0.650413862569801,0.667,0.203,4.65086475858689e-11,"Mac_4","Parp1"
"Ubash3b.5",2.29075261984994e-15,0.250151082378973,0.286,0.041,4.67794592499557e-11,"Mac_4","Ubash3b"
"Rad21.1",2.51582481323858e-15,1.18257512165492,0.905,0.512,5.1375658511145e-11,"Mac_4","Rad21"
"Actb.16",2.61733676318535e-15,1.17894329433137,1,0.998,5.34486340410081e-11,"Mac_4","Actb"
"Cdc42se2.7",2.68492135821539e-15,0.552622532724164,0.714,0.21,5.48287790561165e-11,"Mac_4","Cdc42se2"
"Serpinb6a.15",2.69730285831855e-15,-1.60228260964294,0.381,0.866,5.50816216697232e-11,"Mac_4","Serpinb6a"
"Pls3.16",3.0113780667773e-15,-1.9604211533827,0.143,0.761,6.14953515016593e-11,"Mac_4","Pls3"
"Ehd2.13",3.1278184135004e-15,-1.41876198731683,0.048,0.714,6.38731798220917e-11,"Mac_4","Ehd2"
"Nudt5",3.18930928786854e-15,0.479678452352457,0.667,0.193,6.51288849675634e-11,"Mac_4","Nudt5"
"Lrwd1",3.19177140010234e-15,0.32350677725079,0.5,0.106,6.51791637614899e-11,"Mac_4","Lrwd1"
"Map1lc3a.13",3.51507086135297e-15,-1.45846899748154,0.405,0.848,7.1781262059689e-11,"Mac_4","Map1lc3a"
"Hprt.3",3.79659953632054e-15,0.790965634469436,0.857,0.416,7.75303591312017e-11,"Mac_4","Hprt"
"Rhog.5",3.82707076728385e-15,0.671234360569135,0.762,0.283,7.81526121387035e-11,"Mac_4","Rhog"
"Col5a2.15",3.89820641431746e-15,-1.68105969312036,0.071,0.719,7.96052731867769e-11,"Mac_4","Col5a2"
"Rras.13",4.47400085617922e-15,-1.56168431594669,0.405,0.806,9.13635714840359e-11,"Mac_4","Rras"
"Gm20186.5",4.8542996509142e-15,0.476816691291378,0.5,0.113,9.91296531713188e-11,"Mac_4","Gm20186"
"Bzw2.4",5.08537327612819e-15,0.744174505391233,0.595,0.162,1.03848407671814e-10,"Mac_4","Bzw2"
"Ccdc34.5",5.52459555028541e-15,0.846863867816466,0.833,0.342,1.12817765732378e-10,"Mac_4","Ccdc34"
"Meg3.15",6.07578614339027e-15,-2.54705985811343,0,0.685,1.24073628834173e-10,"Mac_4","Meg3"
"S100a6.12",6.63009619592536e-15,-1.39392641224021,0.619,0.961,1.35393194416992e-10,"Mac_4","S100a6"
"Fkbp9.11",6.94375637013613e-15,-1.34969394102457,0.071,0.711,1.4179844883455e-10,"Mac_4","Fkbp9"
"H2-DMb1.5",7.12987665505649e-15,1.40730943953569,0.429,0.091,1.45599211172909e-10,"Mac_4","H2-DMb1"
"Rgs19.4",8.04217970714078e-15,0.327138002378288,0.548,0.128,1.64229351799522e-10,"Mac_4","Rgs19"
"Olfml2b.15",8.68130411167206e-15,-1.52984129520837,0,0.68,1.77280911264455e-10,"Mac_4","Olfml2b"
"Nfatc2ip",9.23421918628633e-15,0.376290403205809,0.381,0.072,1.88571990003153e-10,"Mac_4","Nfatc2ip"
"Uba52.7",9.29649668124178e-15,0.843114647207711,1,0.921,1.89843758727638e-10,"Mac_4","Uba52"
"Mgst1.14",9.34599132836989e-15,-1.87316519035517,0.071,0.707,1.90854488916641e-10,"Mac_4","Mgst1"
"Cxcl2.4",1.01953608384176e-14,3.62956352285359,0.405,0.089,2.08199463681326e-10,"Mac_4","Cxcl2"
"Spata13.3",1.02398661639089e-14,0.367086795617803,0.357,0.064,2.09108306933183e-10,"Mac_4","Spata13"
"Rab10os.2",1.03270484209646e-14,0.310444941238288,0.595,0.144,2.10888655804518e-10,"Mac_4","Rab10os"
"Cmip.6",1.04176599538892e-14,0.401911096298915,0.786,0.234,2.12739033918372e-10,"Mac_4","Cmip"
"Emp2.15",1.06642968117644e-14,-1.31761244165124,0,0.678,2.17775605193041e-10,"Mac_4","Emp2"
"Ltbp1.16",1.09481317043695e-14,-1.89284549469,0.024,0.686,2.2357179753493e-10,"Mac_4","Ltbp1"
"Map1b.17",1.10571333258688e-14,-2.60141723743043,0.19,0.741,2.25797719647567e-10,"Mac_4","Map1b"
"Gngt2.5",1.1150782095196e-14,0.272961458412823,0.405,0.075,2.27710121165998e-10,"Mac_4","Gngt2"
"Snrpa1",1.20827402069362e-14,0.656214870644172,0.857,0.344,2.46741637765844e-10,"Mac_4","Snrpa1"
"Malat1.7",1.26540646138254e-14,-1.24847080305837,1,0.998,2.58408653478928e-10,"Mac_4","Malat1"
"Elmo1.7",1.3326553359855e-14,0.47059180211986,0.69,0.199,2.72141546161598e-10,"Mac_4","Elmo1"
"Dcn.18",1.35080030096286e-14,-6.44926665268497,0.405,0.786,2.75846929459625e-10,"Mac_4","Dcn"
"Rps11.9",1.35460767164081e-14,0.788795797908346,1,0.988,2.7662443262577e-10,"Mac_4","Rps11"
"Gstm2.13",1.42420894649782e-14,-1.44138424330349,0,0.674,2.90837708964321e-10,"Mac_4","Gstm2"
"Acot7.3",1.44124679605402e-14,0.578814902462806,0.548,0.137,2.94317008222191e-10,"Mac_4","Acot7"
"Crispld2.17",1.64513470551863e-14,-2.14429053839112,0.024,0.687,3.3595295821396e-10,"Mac_4","Crispld2"
"Jund.11",1.69710177049953e-14,-1.45266389476737,0.976,0.972,3.46565152553708e-10,"Mac_4","Jund"
"Gpx8.12",1.75180301103903e-14,-1.27513021931878,0,0.671,3.5773569288428e-10,"Mac_4","Gpx8"
"Pmepa1.13",1.76729156684474e-14,-1.9142604309498,0.571,0.87,3.60898610865364e-10,"Mac_4","Pmepa1"
"Rbbp8.3",1.76805399463942e-14,0.768686251337184,0.643,0.195,3.61054306245315e-10,"Mac_4","Rbbp8"
"Ints11",1.80097229592421e-14,0.324968613823092,0.595,0.15,3.67776552550683e-10,"Mac_4","Ints11"
